ID,path,title,authors,translators,author_uris,translator_uris,original_language,genre,source_edition
3254,/p49/m3254,[אֵין לָךְ בְּנָחִים],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
3255,/p62/m3255,שִׁיר בֵּיתָר,זאב ז'בוטינסקי,"",https://wikidata.org/wiki/Q319896,"","",Translation missing: he.poetry,""
3256,/p100/m3256,איגרת אל דוד גורדון,יוסף יושעה ריבלין,"",https://wikidata.org/wiki/Q12408033,"","",Translation missing: he.letters,""
3258,/p158/m3258,חַיֵּי הָאִכָּר,מיכה יוסף לבנזון,"",https://wikidata.org/wiki/Q973591,"","",Translation missing: he.poetry,""
3260,/p180/m3260,מושל בקצוי,שלמה אבן גבירול,"",https://wikidata.org/wiki/Q239355,"","",Translation missing: he.poetry,""
3261,/p58/m3261,מציון לאוגאנדה,משה ליב לילינבלום,"",https://wikidata.org/wiki/Q742539,"","",Translation missing: he.article,"מתוך כל כתבי משה ליב ליליינבלום, קרקא: דפוס יוסף פישר, תרע""ב"
3262,/p94/m3262,אִם אֶשְׁכָּחֵךְ,מנחם מנדל דוליצקי,"",https://wikidata.org/wiki/Q12409282,"","",Translation missing: he.poetry,""
3263,/p141/m3263,[יש ימים],רחל בלובשטיין,"",https://wikidata.org/wiki/Q241180,"","",Translation missing: he.poetry,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
3264,/p141/m3264,[עֲבוֹתוֹת הָאָסוּר שֶׁקָּלַעְתִּי],רחל בלובשטיין,"",https://wikidata.org/wiki/Q241180,"","",Translation missing: he.poetry,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
3265,/p164/m3265,משני עברים: מאמר שני,מיכה יוסף ברדיצ'בסקי,"",https://wikidata.org/wiki/Q1926717,"","",Translation missing: he.article,""
3266,/p164/m3266,עוֹד בַּסִּפְרוּת הַיָּפָה,מיכה יוסף ברדיצ'בסקי,"",https://wikidata.org/wiki/Q1926717,"","",Translation missing: he.article,""
3267,/p9/m3267,איש ואשתו,מרדכי ספקטור,אורי ניסן גנסין,https://wikidata.org/wiki/Q1947402,https://wikidata.org/wiki/Q514289,yi,Translation missing: he.prose,""
3268,/p61/m3268,המשרד למושבות,חיים ארלוזורוב,"",https://wikidata.org/wiki/Q726510,"","",Translation missing: he.article,""
3269,/p79/m3269,פְרִידַתְכֶם בְּמַר-נֶפֶשׁ אֲבַכֶּה,יצחק אבן כלפון,"",https://wikidata.org/wiki/Q7028939,"","",Translation missing: he.poetry,""
3270,/p22/m3270,יש תקוה!,אליעזר בן־יהודה,"",https://wikidata.org/wiki/Q181728,"","",Translation missing: he.article,"מתוך ""החלום ושברו: מבחר כתבים בענייני לשון"", ההדיר ראובן סיון, ירושלים: מוסד ביאליק, 1978"
3271,/p148/m3271,הפרש,אלתר לוין,"",https://wikidata.org/wiki/Q12404017,"","",Translation missing: he.poetry,"ירושלים: דקל, תר""ף"
3272,/p20/m3272,"אהל משכני צור, הקימהו",אברהם אבן עזרא,"",https://wikidata.org/wiki/Q270670,"","",Translation missing: he.poetry,""
3273,/p160/m3273,שאול לפני מותו,מאיר הלוי לטריס,"",https://wikidata.org/wiki/Q1912967,"","",Translation missing: he.poetry,"ווין: דפוס ל“ק זאמארסקי וק' דיטטמארש, תר”כ"
3274,/p7/m3274,בן המלך והעני,מארק טוויין,אהרן דוד מרקסון,https://wikidata.org/wiki/Q7245,https://wikidata.org/wiki/Q7020587,en,Translation missing: he.prose,""
3275,/p55/m3275,"""הבנק המרכזי למוסדות שיתופיים""",ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.article,""
3276,/p24/m3276,אַבְרָהָם זַארָזוֹבְסְקִי,אלתר דרויאנוב,"",https://wikidata.org/wiki/Q437809,"","",Translation missing: he.article,"מתוך “כתבים נבחרים” א-ב הוצאת ברית ראשונים, תל-אביב, תש“ג-תש”ה."
3277,/p170/m3277,עיני עננים בבכי נמאסו,משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
3278,/p46/m3278,בִּנְעָרֵינוּ וּבִזְקֵנֵינוּ נֵלֵךְ,יהודה ליב גורדון,"",https://wikidata.org/wiki/Q1376036,"","",Translation missing: he.poetry,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
3279,/p33/m3279,עוד על חיי עולם וחיי שעה,אלחנן ליב לוינסקי,"",https://wikidata.org/wiki/Q7017172,"","",Translation missing: he.article,""
3280,/p51/m3280,אגרות שמריהו לוין: במעשה הבנין,שמריהו לוין,"",https://wikidata.org/wiki/Q119618,"","",Translation missing: he.letters,""
3281,/p14/m3281,[יָדַיִם לָחֲמוּ],אדם מיצקביץ',אברהם שטרן,https://wikidata.org/wiki/Q79822,https://wikidata.org/wiki/Q461846,pl,Translation missing: he.poetry,""
3282,/p33/m3282,מחשבות ומעשים XXXVI,אלחנן ליב לוינסקי,"",https://wikidata.org/wiki/Q7017172,"","",Translation missing: he.article,""
3287,/p264/m3287,יגדל מספד וקינים,יצחק בר שֵׁשֶׁת בֶּרְפֶת,"",https://wikidata.org/wiki/Q460650,"","",Translation missing: he.poetry,""
3288,/p12/m3288,רְאוּבֵן אָשֵׁר בֶּן יוֹסֵף בְּרוֹדֶס,ראובן בריינין,"",https://wikidata.org/wiki/Q356423,"","",Translation missing: he.article,"ע“פ “כל כתבי ראובן בן מרדכי בריינין: ישנים וגם חדשים” בשלושה כרכים, הועד להוצאת כל כתבי ראובן בן מרדכי בריינין, תרפ”ג-ת""ש, 1922–1940"
3290,/p181/m3290,הליגה האנטיאימפריאליסטית,משה בילינסון,"",https://wikidata.org/wiki/Q6967447,"","",Translation missing: he.article,"מתוך ""במשבר העולם"", תל אביב: דבר, ת”ש"
3292,/p23/m3292,משה,אחד העם,"",https://wikidata.org/wiki/Q380425,"","",Translation missing: he.article,""
3293,/p57/m3293,בֵּין קִבְרוֹת דּוֹר-נֵכָר,שאול טשרניחובסקי,"",https://wikidata.org/wiki/Q521410,"","",Translation missing: he.poetry,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
3294,/p54/m3294,"התנ""ך בתיאטרון העברי",מתתיהו שוהם,"",https://wikidata.org/wiki/Q1908866,"","",Translation missing: he.article,""
3295,/p57/m3295,זֹאת תְּהִי נִקְמָתֵנוּ,שאול טשרניחובסקי,"",https://wikidata.org/wiki/Q521410,"","",Translation missing: he.poetry,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
3296,/p77/m3296,[נְכֵה לֵב וְדָוֶה],וידל בנבנשתי,"",https://wikidata.org/wiki/Q7927660,"","",Translation missing: he.poetry,""
3297,/p83/m3297,צורר היהודים,מרדכי דוד ברנדשטטר,"",https://wikidata.org/wiki/Q16133427,"","",Translation missing: he.prose,""
3298,/p89/m3298,לבנות שפיה,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.poetry,"תל אביב: דביר, תשל""ג"
3300,/p89/m3300,פסח שני,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.prose,"מתוך “כתבים גנוזים” בעריכת משה אונגרפלד, תל אביב: בית ביאליק ודביר"
3302,/p89/m3302,שני משלים,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.fables,"מתוך “כתבים גנוזים” בעריכת משה אונגרפלד, תל אביב: בית ביאליק ודביר"
3303,/p55/m3303,יזכּוֹר,ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.article,""
3304,/p95/m3304,הירושה: כרך שני,פרץ סמולנסקין,"",https://wikidata.org/wiki/Q1371532,"","",Translation missing: he.prose,ווארשא: מ. קאצענעלענבאגען 
3305,/p161/m3305,צוה ישועות יעקב אל נורא (לרבי יעקב),יהודה הלוי,"",https://wikidata.org/wiki/Q299200,"","",Translation missing: he.poetry,""
3306,/p117/m3306,לא לאלהים ולא לאנשים,יהודה שטיינברג,"",https://wikidata.org/wiki/Q4526788,"","",Translation missing: he.prose,""
3307,/p87/m3307,יהודי פולין בימי מלחמת נפוליאון,עזריאל נתן פרנק,"",https://wikidata.org/wiki/Q9251083,"","",Translation missing: he.prose,""
3308,/p142/m3308,חַיִּים-זֶלִיג סְלוֹנִימְסְקִי,דוד פרישמן,"",https://wikidata.org/wiki/Q705482,"","",Translation missing: he.memoir,""
3309,/p7/m3309,לשאלת הסתדרות המורים,אהרן דוד מרקסון,"",https://wikidata.org/wiki/Q7020587,"","",Translation missing: he.article,""
3310,/p55/m3310,עוד שלב,ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.article,""
3311,/p142/m3311,נָכוֹן הַדָּבָר כִּנְכוֹן הַיוֹם,הנס כריסטיאן אנדרסן,דוד פרישמן,https://wikidata.org/wiki/Q5673,https://wikidata.org/wiki/Q705482,da,Translation missing: he.prose,"ברלין: “מוריה” ו“יודישר פרלג”, מהדורה חמישית"
3312,/p24/m3312,"יוֹבְלָהּ שֶׁל ""הַצְּפִירָה""",אלתר דרויאנוב,"",https://wikidata.org/wiki/Q437809,"","",Translation missing: he.article,"מתוך “כתבים נבחרים” א-ב הוצאת ברית ראשונים, תל-אביב, תש“ג-תש”ה."
3313,/p147/m3313,אקדמות,יוסף זליגר,"",https://wikidata.org/wiki/Q12407993,"","",Translation missing: he.poetry,""
3315,/p45/m3315,על הר געש,בר טוביה,"",https://wikidata.org/wiki/Q7027205,"","",Translation missing: he.article,""
3316,/p49/m3316,הֲיַיְשִׁירוּ מְלָכִים,שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
3317,/p49/m3317,הַחְזֵק בּחֶרֶב,שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
3318,/p49/m3318,[טוֹבָה אֲשֶׁר],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
3319,/p91/m3319,קורטוב מדינה,יהושע ברזילי,"",https://wikidata.org/wiki/Q5629238,"","",Translation missing: he.reference,""
3320,/p129/m3320,זכרונות נשכחים,מרדכי בן הלל הכהן,"",https://wikidata.org/wiki/Q12409484,"","",Translation missing: he.memoir,""
3322,/p161/m3322,[בתולות על שירתן וכנור על נגינתו],יהודה הלוי,"",https://wikidata.org/wiki/Q299200,"","",Translation missing: he.poetry,""
3323,/p166/m3323,מעשי אנשי כנסת הגדולה,זאב יעבץ,"",https://wikidata.org/wiki/Q12407187,"","",Translation missing: he.reference,""
3324,/p180/m3324,ואל תתמה באיש,שלמה אבן גבירול,"",https://wikidata.org/wiki/Q239355,"","",Translation missing: he.poetry,""
3325,/p41/m3325,נִדְרִי,נפתלי הרץ אימבר,"",https://wikidata.org/wiki/Q359717,"","",Translation missing: he.poetry,""
3326,/p58/m3326,ראשית תולדות ישראל,משה ליב לילינבלום,"",https://wikidata.org/wiki/Q742539,"","",Translation missing: he.reference,"מתוך כל כתבי משה ליב ליליינבלום, קרקא: דפוס יוסף פישר, תרע""ב"
3327,/p76/m3327,עסקי משפחה,ש' בן־ציון,"",https://wikidata.org/wiki/Q2905102,"","",Translation missing: he.prose,""
3328,/p141/m3328,בִּתּוֹ,רחל בלובשטיין,"",https://wikidata.org/wiki/Q241180,"","",Translation missing: he.poetry,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
3329,/p141/m3329,אביב [והנהו שוב לפני],רחל בלובשטיין,"",https://wikidata.org/wiki/Q241180,"","",Translation missing: he.poetry,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
3330,/p24/m3330,בַּנֵכָר,אלתר דרויאנוב,"",https://wikidata.org/wiki/Q437809,"","",Translation missing: he.article,"מתוך “כתבים נבחרים” א-ב הוצאת ברית ראשונים, תל-אביב, תש“ג-תש”ה."
3331,/p164/m3331,מימי התלמוד: בחייהם ובמותם,מיכה יוסף ברדיצ'בסקי,"",https://wikidata.org/wiki/Q1926717,"","",Translation missing: he.prose,""
3332,/p185/m3332,הכופר הלאֻמי (ישעיהו  דומשביצקי-ברשדצקי),שמואל טשרנוביץ,"",https://wikidata.org/wiki/Q7049111,"","",Translation missing: he.memoir,"ירושלים: המדפיס, תרפ""ז"
3333,/p61/m3333,ההתישבות במחזור התעשיני,חיים ארלוזורוב,"",https://wikidata.org/wiki/Q726510,"","",Translation missing: he.reference,""
3334,/p68/m3334,אֶל הַיָּגוֹן,מרדכי צבי מאנה,"",https://wikidata.org/wiki/Q6633218,"","",Translation missing: he.poetry,"מתוך ""כל כתבי מרדכי צבי מאנה: קובץ שיריו, מאמריו ומכתביו"", ורשה: צנטרל, תרע”ד 1913"
3335,/p370/m3335,נאום בווינא,בנימין זאב הרצל,מיכל ברקוביץ,https://wikidata.org/wiki/Q44003,https://wikidata.org/wiki/Q7216296,de,Translation missing: he.article,""
3336,/p148/m3336,דבר שלח אדני,אלתר לוין,"",https://wikidata.org/wiki/Q12404017,"","",Translation missing: he.poetry,"ירושלים: דקל, תר""ף"
3337,/p20/m3337,אשכים לבית השר,אברהם אבן עזרא,"",https://wikidata.org/wiki/Q270670,"","",Translation missing: he.poetry,""
3338,/p160/m3338,מות אשת חיל,מאיר הלוי לטריס,"",https://wikidata.org/wiki/Q1912967,"","",Translation missing: he.poetry,"ווין: דפוס ל“ק זאמארסקי וק' דיטטמארש, תר”כ"
3339,/p170/m3339,מפני פחד אדני לבשתי סות אימים,משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
3340,/p7/m3340,בקורת של בנין ובקורת של הריסה,אהרן דוד מרקסון,"",https://wikidata.org/wiki/Q7020587,"","",Translation missing: he.letters,""
3341,/p55/m3341,"על מה נזעקו ""בעלי התעשיה""",ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.article,""
3342,/p24/m3342,ל. נ. טוֹלְסְטוֹי,אלתר דרויאנוב,"",https://wikidata.org/wiki/Q437809,"","",Translation missing: he.article,"מתוך “כתבים נבחרים” א-ב הוצאת ברית ראשונים, תל-אביב, תש“ג-תש”ה."
3343,/p170/m3343,תרומה הרמנו,משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
3344,/p46/m3344,הָעוֹרֵב וְהַשּׁוּעָל,יהודה ליב גורדון,"",https://wikidata.org/wiki/Q1376036,"","",Translation missing: he.fables,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
3345,/p170/m3345,תאות לבבי ומחמד עיני,משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
3346,/p46/m3346,ולא ביד חזקה,יהודה ליב גורדון,"",https://wikidata.org/wiki/Q1376036,"","",Translation missing: he.prose,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
3347,/p40/m3347,אלישע בן אבויה,קלמן שולמן,"",https://wikidata.org/wiki/Q1722529,"","",Translation missing: he.prose,"מתוך ""שפה ברורה"", מהדורה שנייה, וילנה 1864."
3348,/p33/m3348,מחשבות ומעשים 2,אלחנן ליב לוינסקי,"",https://wikidata.org/wiki/Q7017172,"","",Translation missing: he.article,""
3350,/p80/m3350,דָּוִד פְרִישְׁמַן,נחום סוקולוב,"",https://wikidata.org/wiki/Q918966,"","",Translation missing: he.memoir,""
3355,/p146/m3355,הַלְּלִי נַפְשִׁי וְרוּחִי רָם וְנִשָּׂא עַל שְׁבָחִי,שלום שבזי,"","","","",Translation missing: he.poetry,""
3357,/p175/m3357,הַעַל כֵּן שְׁמֵי סַפִּיר,שמעון שמואל פרוג,שמואל לייב גורדון,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q4143909,ru,Translation missing: he.poetry,""
3358,/p180/m3358,[אמר לפני],שלמה אבן גבירול,"",https://wikidata.org/wiki/Q239355,"","",Translation missing: he.poetry,""
3359,/p181/m3359,שיעור הסתכלות במדיניות של ימינו,משה בילינסון,"",https://wikidata.org/wiki/Q6967447,"","",Translation missing: he.article,"מתוך ""במשבר העולם"", תל אביב: דבר, ת”ש"
3360,/p57/m3360,[ציר נפלא בחרשים],אנאקריאון,שאול טשרניחובסקי,https://wikidata.org/wiki/Q213484,https://wikidata.org/wiki/Q521410,grc,Translation missing: he.poetry,"מתוך ""כתבי שאול טשרניחובסקי"", כרך ו', תל אביב: עם עובד, תש""ן"
3361,/p23/m3361,דרך החיים,אחד העם,"",https://wikidata.org/wiki/Q380425,"","",Translation missing: he.article,""
3362,/p57/m3362,[ולו היה ביד הזהב],אנאקריאון,שאול טשרניחובסקי,https://wikidata.org/wiki/Q213484,https://wikidata.org/wiki/Q521410,grc,Translation missing: he.poetry,"מתוך ""כתבי שאול טשרניחובסקי"", כרך ו', תל אביב: עם עובד, תש""ן"
3363,/p77/m3363,[כְּעוֹף בִּכְלֻא],וידל בנבנשתי,"",https://wikidata.org/wiki/Q7927660,"","",Translation missing: he.poetry,""
3364,/p89/m3364,"על ""בית אחד העם""",חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.article,"מתוך ""דברים שבעל פה"", תל אביב: דביר, תרצ""ה 1935"
3365,/p89/m3365,שִׁירַת יִשְׂרָאֵל,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.poetry,"תל אביב: דביר, תשל""ג"
3367,/p89/m3367,הבחור,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.prose,"מתוך “כתבים גנוזים” בעריכת משה אונגרפלד, תל אביב: בית ביאליק ודביר"
3368,/p49/m3368,[כְּבָר שָׁלְמוּ],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
3370,/p117/m3370,בדידות,יהודה שטיינברג,"",https://wikidata.org/wiki/Q4526788,"","",Translation missing: he.prose,""
3371,/p163/m3371,מְעָרַת דָּוִד הַמֶּלֶךְ,פסח קפלן,"",https://wikidata.org/wiki/Q0,"","",Translation missing: he.prose,""
3372,/p137/m3372,"אל מות החסידה מרת לאה אשת אברהם הכהן, אדר תרי""א",רחל מורפורגו,"",https://wikidata.org/wiki/Q16579983,"","",Translation missing: he.poetry,""
3373,/p55/m3373,תשובה לדברי חברים,ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.article,""
3374,/p142/m3374,"""תיקונים בדת""",דוד פרישמן,"",https://wikidata.org/wiki/Q705482,"","",Translation missing: he.memoir,""
3375,/p169/m3375,"בַּת יִפְתָּח: פואימה תנ""כית",שמעון שמואל פרוג,יעקב לרנר,https://wikidata.org/wiki/Q1390527,https://wikidata.org/wiki/Q7063855,ru,Translation missing: he.poetry,""
3376,/p55/m3376,ערב קונגרס,ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.prose,""
3377,/p24/m3377,"ה""טְּרֶסְט"" שֶׁלָּנוּ",אלתר דרויאנוב,"",https://wikidata.org/wiki/Q437809,"","",Translation missing: he.article,"מתוך “כתבים נבחרים” א-ב הוצאת ברית ראשונים, תל-אביב, תש“ג-תש”ה."
3378,/p142/m3378,כֹּהֵן בְּבֵית- הַקְּבָרוֹת,דוד פרישמן,"",https://wikidata.org/wiki/Q705482,"","",Translation missing: he.prose,""
3379,/p169/m3379,וְלִבְכּוֹת אֶחְפֹּצָה,יעקב לרנר,"",https://wikidata.org/wiki/Q7063855,"","",Translation missing: he.poetry,""
3380,/p49/m3380,[דְּעֶה כִּי אֵין גְּדָל],שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
3381,/p49/m3381,הַצֹּאן בְּרוֹעִים,שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
3382,/p49/m3382,גדולים מעשי,שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
3383,/p49/m3383,חֲצִי נָדִיב יְחֻשַּׁב הַמְחוֹנֵן,שמואל הנגיד,"",https://wikidata.org/wiki/Q467161,"","",Translation missing: he.poetry,"מתוך ""כל שירי רבי שמואל הנגיד"", תל אביב: מחברות לספרות בסיוע מוסד הרב קוק, תש""ז–תשי""ג"
3384,/p122/m3384,ואני בבואי מפאדובה מתה עלי רחל,אפרים לוצטו,"",https://wikidata.org/wiki/Q7058244,"","",Translation missing: he.poetry,"ע“פ הוצאת מחברות לספרות, תל אביב, תש”ב"
3386,/p158/m3386,אחות לנו,מיכה יוסף לבנזון,"",https://wikidata.org/wiki/Q973591,"","",Translation missing: he.poetry,""
3388,/p180/m3388,שׁוֹבֵב כְּלִילִי,שלמה אבן גבירול,"",https://wikidata.org/wiki/Q239355,"","",Translation missing: he.poetry,""
3389,/p65/m3389,"שמעון עציוני, כרך ב'",יחיאל יוסף לבונטין,"",https://wikidata.org/wiki/Q6749272,"","",Translation missing: he.prose,""
3390,/p141/m3390,[עיני אעצם],רחל בלובשטיין,"",https://wikidata.org/wiki/Q241180,"","",Translation missing: he.poetry,"מתוך ""רחל: שירים מכתבים רשימות קורות חייה"", בעריכת אורי מילשטיין, תל אביב: זמורה ביתן, תשמ""ה 1985"
3391,/p68/m3391,הַס!,מרדכי צבי מאנה,"",https://wikidata.org/wiki/Q6633218,"","",Translation missing: he.poetry,"מתוך ""כל כתבי מרדכי צבי מאנה: קובץ שיריו, מאמריו ומכתביו"", ורשה: צנטרל, תרע”ד 1913"
3392,/p20/m3392,[אַאֲמִיר  אֵל הֶאֱמִירָנִי],אברהם אבן עזרא,"",https://wikidata.org/wiki/Q270670,"","",Translation missing: he.poetry,""
3393,/p116/m3393,מִפּנְקַס-זִכְרוֹנוֹתַי: מִזִכְרוֹנוֹת יְמֵי בַּחֲרוּתִי,דוד ישעיהו זילברבוש,"",https://wikidata.org/wiki/Q12405711,"","",Translation missing: he.memoir,""
3394,/p24/m3394,בטלנים וחקרנים,אלתר דרויאנוב,"",https://wikidata.org/wiki/Q437809,"","",Translation missing: he.prose,"מתוך “ספר הבדיחה והחידוד”, תל אביב: דביר, 1963"
3395,/p164/m3395,מְשַׁנֶּה   הַמָּקוֹם,מיכה יוסף ברדיצ'בסקי,"",https://wikidata.org/wiki/Q1926717,"","",Translation missing: he.prose,""
3396,/p164/m3396,בינתיים,מיכה יוסף ברדיצ'בסקי,"",https://wikidata.org/wiki/Q1926717,"","",Translation missing: he.prose,""
3397,/p9/m3397,הִרְהוּרֵי לַיְלָה,אורי ניסן גנסין,"",https://wikidata.org/wiki/Q514289,"","",Translation missing: he.poetry,""
3399,/p128/m3399,ספר הכפרות,שלום עליכם,"",https://wikidata.org/wiki/Q238090,"","",Translation missing: he.prose,""
3400,/p22/m3400,מקורות למלא החסר בלשוננו,אליעזר בן־יהודה,"",https://wikidata.org/wiki/Q181728,"","",Translation missing: he.article,"מתוך ""החלום ושברו: מבחר כתבים בענייני לשון"", ההדיר ראובן סיון, ירושלים: מוסד ביאליק, 1978"
3401,/p144/m3401,מ.י. ברדיצ'בסקי,יוסף אהרונוביץ,"",https://wikidata.org/wiki/Q7061004,"","",Translation missing: he.article,""
3402,/p170/m3402,מָרוֹם וְקָדוֹשׁ שְׁעֵה,משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
3403,/p55/m3403,לשאלת הסוכנות היהודית,ברל כצנלסון,"",https://wikidata.org/wiki/Q786429,"","",Translation missing: he.article,""
3404,/p24/m3404,י. ל. קַאנְטוֹר,אלתר דרויאנוב,"",https://wikidata.org/wiki/Q437809,"","",Translation missing: he.article,"מתוך “כתבים נבחרים” א-ב הוצאת ברית ראשונים, תל-אביב, תש“ג-תש”ה."
3405,/p170/m3405,שמעה זמר מפי נגן,משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
3406,/p170/m3406,האל הנורא הנקרא ממערב וממזרח,משה אבן עזרא,"",https://wikidata.org/wiki/Q719393,"","",Translation missing: he.poetry,""
3407,/p46/m3407,מֵי הַנָּהָר הָעֲצוּמִים וְהָרַבִּים וּמֵי הַשִּׁלֹחַ הַהֹלְכִים לְאָט,יהודה ליב גורדון,"",https://wikidata.org/wiki/Q1376036,"","",Translation missing: he.poetry,"מתוך ""כתבי יהודה ליב גורדון"", תל אביב: דביר, תשי""ט 1959"
3408,/p57/m3408,תְּפִלָּה לֶעָנִי כִּי יַעֲטוֹף,שאול טשרניחובסקי,"",https://wikidata.org/wiki/Q521410,"","",Translation missing: he.poetry,"מתוך ""כתבי שאול טשרניחובסקי"", כרך ו', תל אביב: עם עובד, תש""ן"
3411,/p181/m3411,משבר הדמוקראטיה וכשלון הדיקטאטורה,משה בילינסון,"",https://wikidata.org/wiki/Q6967447,"","",Translation missing: he.article,"מתוך ""במשבר העולם"", תל אביב: דבר, ת”ש"
3412,/p23/m3412,השומרונים,אחד העם,"",https://wikidata.org/wiki/Q380425,"","",Translation missing: he.article,""
3413,/p89/m3413,צַפְרִירִים,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.poetry,"תל אביב: דביר, תשל""ג"
3414,/p89/m3414,ויהי מי האיש,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.poetry,"תל אביב: דביר, תשל""ג"
3415,/p89/m3415,שיר ערש,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.poetry,"תל אביב: דביר, תשל""ג"
3416,/p117/m3416,שרה-לאה,יהודה שטיינברג,"",https://wikidata.org/wiki/Q4526788,"","",Translation missing: he.prose,""
3417,/p57/m3417,פְּרָחִים לְאַחַר קָצִיר,שאול טשרניחובסקי,"",https://wikidata.org/wiki/Q521410,"","",Translation missing: he.poetry,"מתוך ""שירי שאול טשרניחובסקי"", תל אביב: דביר, תשכ""ח"
3418,/p89/m3418,שְׁתֵּי בָּנוֹת,חיים נחמן ביאליק,"",https://wikidata.org/wiki/Q359705,"","",Translation missing: he.poetry,"תל אביב: דביר, תשל""ג"
3419,/p14/m3419,[בַּקַּיִץ -  מֵחֹרֶב חָרוּ עַצמוֹתֵינוּ],אברהם שטרן,"",https://wikidata.org/wiki/Q461846,"","",Translation missing: he.poetry,""
